year,month,category,act_type,type,count
2014,2,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0
2014,2,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0
2014,2,Other legislative acts,Council regulations,basic,0
2014,2,Other legislative acts,Council regulations,amending,2
2014,2,Other legislative acts,Council directives,basic,0
2014,2,Other legislative acts,Council directives,amending,0
2014,2,Other legislative acts,Council decisions,basic,26
2014,2,Other legislative acts,Council decisions,amending,4
2014,2,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,6
2014,2,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,3
2014,2,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0
2014,2,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0
2014,2,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0
2014,2,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0
2014,2,Implementing acts,Council implementing regulations,basic,3
2014,2,Implementing acts,Council implementing regulations,amending,1
2014,2,Implementing acts,Council implementing decisions,basic,2
2014,2,Implementing acts,Council implementing decisions,amending,1
2014,2,Implementing acts,Commission implementing regulations,basic,39
2014,2,Implementing acts,Commission implementing regulations,amending,75
2014,2,Implementing acts,Commission implementing directives,basic,2
2014,2,Implementing acts,Commission implementing directives,amending,5
2014,2,Implementing acts,Commission implementing decisions,basic,11
2014,2,Implementing acts,Commission implementing decisions,amending,19
2014,2,Other acts,Commission regulations,basic,4
2014,2,Other acts,Commission regulations,amending,10
2014,2,Other acts,Commission directives,basic,0
2014,2,Other acts,Commission directives,amending,0
2014,2,Other acts,Commission decisions,basic,35
2014,2,Other acts,Commission decisions,amending,1
2014,2,Other acts,European Central Bank regulations,basic,0
2014,2,Other acts,European Central Bank regulations,amending,0
2014,2,Other acts,European Central Bank decisions,basic,4
2014,2,Other acts,European Central Bank decisions,amending,0
2014,2,Other acts,European Central Bank guidelines****,basic,1
2014,2,Other acts,European Central Bank guidelines****,amending,0
2014,2,Other acts,European Central Bank recommendations,basic,1
2014,2,Other acts,European Central Bank recommendations,amending,0
2014,2,Other acts,European Central Bank opinions,basic,11
2014,2,Other acts,European Central Bank opinions,amending,0
2014,3,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,12
2014,3,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,3
2014,3,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0
2014,3,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0
2014,3,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0
2014,3,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0
2014,3,Other legislative acts,Council regulations,basic,3
2014,3,Other legislative acts,Council regulations,amending,4
2014,3,Other legislative acts,Council directives,basic,0
2014,3,Other legislative acts,Council directives,amending,1
2014,3,Other legislative acts,Council decisions,basic,19
2014,3,Other legislative acts,Council decisions,amending,7
2014,3,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,25
2014,3,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,7
2014,3,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0
2014,3,Non-legislative acts - Delegated acts,Commission delegated directives,amending,8
2014,3,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,1
2014,3,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0
2014,3,Implementing acts,Council implementing regulations,basic,0
2014,3,Implementing acts,Council implementing regulations,amending,4
2014,3,Implementing acts,Council implementing decisions,basic,2
2014,3,Implementing acts,Council implementing decisions,amending,4
2014,3,Implementing acts,Commission implementing regulations,basic,30
2014,3,Implementing acts,Commission implementing regulations,amending,68
2014,3,Implementing acts,Commission implementing directives,basic,0
2014,3,Implementing acts,Commission implementing directives,amending,0
2014,3,Implementing acts,Commission implementing decisions,basic,15
2014,3,Implementing acts,Commission implementing decisions,amending,23
2014,3,Other acts,Commission regulations,basic,5
2014,3,Other acts,Commission regulations,amending,18
2014,3,Other acts,Commission directives,basic,0
2014,3,Other acts,Commission directives,amending,4
2014,3,Other acts,Commission decisions,basic,29
2014,3,Other acts,Commission decisions,amending,0
2014,3,Other acts,European Central Bank regulations,basic,0
2014,3,Other acts,European Central Bank regulations,amending,0
2014,3,Other acts,European Central Bank decisions,basic,0
2014,3,Other acts,European Central Bank decisions,amending,1
2014,3,Other acts,European Central Bank guidelines****,basic,0
2014,3,Other acts,European Central Bank guidelines****,amending,2
2014,3,Other acts,European Central Bank recommendations,basic,2
2014,3,Other acts,European Central Bank recommendations,amending,0
2014,3,Other acts,European Central Bank opinions,basic,4
2014,3,Other acts,European Central Bank opinions,amending,0
2014,4,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,20
2014,4,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,7
2014,4,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,11
2014,4,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,4
2014,4,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,4
2014,4,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0
2014,4,Other legislative acts,Council regulations,basic,1
2014,4,Other legislative acts,Council regulations,amending,2
2014,4,Other legislative acts,Council directives,basic,0
2014,4,Other legislative acts,Council directives,amending,0
2014,4,Other legislative acts,Council decisions,basic,28
2014,4,Other legislative acts,Council decisions,amending,8
2014,4,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0
2014,4,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0
2014,4,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0
2014,4,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0
2014,4,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0
2014,4,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0
2014,4,Implementing acts,Council implementing regulations,basic,2
2014,4,Implementing acts,Council implementing regulations,amending,4
2014,4,Implementing acts,Council implementing decisions,basic,2
2014,4,Implementing acts,Council implementing decisions,amending,3
2014,4,Implementing acts,Commission implementing regulations,basic,36
2014,4,Implementing acts,Commission implementing regulations,amending,82
2014,4,Implementing acts,Commission implementing directives,basic,1
2014,4,Implementing acts,Commission implementing directives,amending,1
2014,4,Implementing acts,Commission implementing decisions,basic,20
2014,4,Implementing acts,Commission implementing decisions,amending,23
2014,4,Other acts,Commission regulations,basic,5
2014,4,Other acts,Commission regulations,amending,8
2014,4,Other acts,Commission directives,basic,0
2014,4,Other acts,Commission directives,amending,0
2014,4,Other acts,Commission decisions,basic,19
2014,4,Other acts,Commission decisions,amending,0
2014,4,Other acts,European Central Bank regulations,basic,1
2014,4,Other acts,European Central Bank regulations,amending,1
2014,4,Other acts,European Central Bank decisions,basic,1
2014,4,Other acts,European Central Bank decisions,amending,0
2014,4,Other acts,European Central Bank guidelines****,basic,1
2014,4,Other acts,European Central Bank guidelines****,amending,0
2014,4,Other acts,European Central Bank recommendations,basic,2
2014,4,Other acts,European Central Bank recommendations,amending,0
2014,4,Other acts,European Central Bank opinions,basic,7
2014,4,Other acts,European Central Bank opinions,amending,0
2014,5,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,7
2014,5,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,13
2014,5,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,8
2014,5,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,2
2014,5,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,9
2014,5,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0
